date,begin,high,low,end,volume
2018/2/8 9:00,"7,765","7,765","7,750","7,750",2
,,,,,
,,,,,
2018/2/8 6:00,"8,240","8,255","8,160","8,160",4
2018/2/8 5:00,"8,135","8,265","8,075","8,265",13
2018/2/8 4:00,"8,250","8,250","8,150","8,150",5
2018/2/8 3:00,"8,440","8,440","8,300","8,315",9
2018/2/8 2:00,"8,180","8,430","8,180","8,315",6
2018/2/8 1:00,"8,210","8,295","8,005","8,005",8
2018/2/8 0:00,"8,325","8,325","8,155","8,160",9
2018/2/7 23:00,"8,335","8,335","8,145","8,170",4
2018/2/7 22:00,"8,400","8,465","8,290","8,290",8
2018/2/7 21:00,"8,140","8,465","8,120","8,390",11
2018/2/7 20:00,"8,230","8,270","8,100","8,190",21
2018/2/7 19:00,"8,000","8,190","8,000","8,190",12
2018/2/7 18:00,"7,985","8,000","7,935","8,000",17
,,,,,
2018/2/7 16:00,"7,490","7,665","7,465","7,665",3
2018/2/7 15:00,"7,450","7,450","7,450","7,450",1
2018/2/7 14:00,"7,425","7,425","7,425","7,425",1
2018/2/7 13:00,"7,260","7,260","7,260","7,260",1
2018/2/7 12:00,"7,360","7,445","7,250","7,275",7
2018/2/7 11:00,"7,400","7,400","7,350","7,350",2
2018/2/7 10:00,"7,725","7,725","7,570","7,570",16
2018/2/7 9:00,"7,645","7,665","7,505","7,665",4
,,,,,
,,,,,
2018/2/7 6:00,"7,640","7,885","7,640","7,825",8
2018/2/7 5:00,"7,650","7,750","7,625","7,625",8
2018/2/7 4:00,"7,200","7,570","7,200","7,460",10
2018/2/7 3:00,"7,060","7,145","7,045","7,145",9
2018/2/7 2:00,"7,005","7,005","6,830","6,885",8
2018/2/7 1:00,"7,200","7,200","6,985","7,095",5
2018/2/7 0:00,"7,145","7,450","7,145","7,240",15
2018/2/6 23:00,"7,255","7,325","6,960","7,140",28
2018/2/6 22:00,"6,825","7,140","6,825","7,120",8
2018/2/6 21:00,"6,500","6,725","6,500","6,725",3
2018/2/6 20:00,"6,410","6,410","6,300","6,300",3
2018/2/6 19:00,"6,625","6,625","6,620","6,620",2
2018/2/6 18:00,"6,100","6,940","6,100","6,700",24
2018/2/6 17:00,"6,115","6,120","6,115","6,120",2
2018/2/6 16:00,"6,200","6,200","5,980","5,980",6
2018/2/6 15:00,"6,350","6,350","6,155","6,160",5
2018/2/6 14:00,"6,160","6,700","6,125","6,405",10
2018/2/6 13:00,"6,150","6,165","6,150","6,165",2
2018/2/6 12:00,"6,250","6,300","6,200","6,300",6
2018/2/6 11:00,"6,620","6,620","6,390","6,580",7
2018/2/6 10:00,"6,660","6,750","6,475","6,475",18
2018/2/6 9:00,"6,905","7,035","6,905","7,035",3
2018/2/6 8:00,"6,990","6,990","6,805","6,850",7
,,,,,
2018/2/6 6:00,"7,030","7,290","7,030","7,230",5
2018/2/6 5:00,"6,865","7,405","6,865","7,220",19
2018/2/6 4:00,"6,940","6,970","6,885","6,965",8
2018/2/6 3:00,"7,060","7,240","6,910","7,000",28
2018/2/6 2:00,"7,220","7,220","7,075","7,075",5
2018/2/6 1:00,"7,465","7,465","7,300","7,330",10
2018/2/6 0:00,"7,360","7,405","7,185","7,350",40
2018/2/5 23:00,"7,590","7,590","7,325","7,390",18
2018/2/5 22:00,"7,700","7,700","7,620","7,620",6
2018/2/5 21:00,"7,545","7,690","7,545","7,690",7
2018/2/5 20:00,"7,625","7,700","7,535","7,535",36
2018/2/5 19:00,"7,850","7,855","7,645","7,645",14
2018/2/5 18:00,"7,680","7,970","7,680","7,870",8
2018/2/5 17:00,"7,720","7,915","7,720","7,915",3
2018/2/5 16:00,"7,920","7,980","7,895","7,980",3
,,,,,
2018/2/5 14:00,"8,275","8,275","8,190","8,190",2
2018/2/5 13:00,"8,150","8,230","8,150","8,230",4
2018/2/5 12:00,"8,200","8,200","8,200","8,200",1
2018/2/5 11:00,"7,950","7,950","7,950","7,950",1
,,,,,
2018/2/5 9:00,"8,180","8,240","8,180","8,240",4
2018/2/5 8:00,"8,260","8,280","8,180","8,220",14
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2018/2/3 6:00,"8,490","8,490","8,490","8,490",1
2018/2/3 5:00,"8,675","8,675","8,660","8,660",2
2018/2/3 4:00,"8,555","8,685","8,555","8,605",5
2018/2/3 3:00,"8,700","8,700","8,700","8,700",1
2018/2/3 2:00,"8,970","8,970","8,710","8,780",8
2018/2/3 1:00,"9,000","9,055","8,980","9,055",10
2018/2/3 0:00,"8,580","8,925","8,580","8,915",9
2018/2/2 23:00,"8,845","8,885","8,510","8,630",79
2018/2/2 22:00,"8,410","8,780","8,335","8,780",19
2018/2/2 21:00,"8,070","8,190","7,750","8,190",42
2018/2/2 20:00,"8,170","8,205","8,020","8,030",24
2018/2/2 19:00,"8,295","8,320","8,190","8,235",6
2018/2/2 18:00,"8,330","8,330","8,275","8,285",14
2018/2/2 17:00,"8,400","8,400","8,400","8,400",1
2018/2/2 16:00,"8,630","8,785","8,630","8,780",21
,,,,,
2018/2/2 14:00,"8,515","8,515","8,515","8,515",1
2018/2/2 13:00,"8,610","8,610","8,610","8,610",1
,,,,,
2018/2/2 11:00,"8,610","8,610","8,610","8,610",1
2018/2/2 10:00,"8,695","8,695","8,610","8,610",2
2018/2/2 9:00,"8,770","8,770","8,745","8,745",4
,,,,,
,,,,,
2018/2/2 6:00,"9,000","9,185","9,000","9,110",4
2018/2/2 5:00,"8,650","9,110","8,505","9,100",35
2018/2/2 4:00,"8,920","8,920","8,760","8,760",4
2018/2/2 3:00,"8,910","8,960","8,905","8,930",6
2018/2/2 2:00,"8,960","8,985","8,855","8,985",6
2018/2/2 1:00,"9,050","9,050","8,815","8,960",52
2018/2/2 0:00,"9,245","9,300","9,140","9,165",11
2018/2/1 23:00,"9,245","9,345","9,230","9,345",10
2018/2/1 22:00,"9,275","9,295","9,090","9,090",18
2018/2/1 21:00,"9,250","9,350","9,215","9,350",20
,,,,,
2018/2/1 19:00,"9,600","9,600","9,360","9,360",7
2018/2/1 18:00,"9,700","9,700","9,500","9,500",4
2018/2/1 17:00,"9,835","9,835","9,650","9,650",5
2018/2/1 16:00,"10,050","10,050","10,050","10,050",1
,,,,,
2018/2/1 14:00,"10,100","10,100","10,100","10,100",2
2018/2/1 13:00,"9,925","9,935","9,925","9,935",2
,,,,,
2018/2/1 11:00,"10,105","10,105","10,105","10,105",1
,,,,,
,,,,,
,,,,,
,,,,,
2018/2/1 6:00,"9,995","10,000","9,990","10,000",3
2018/2/1 5:00,"9,975","9,975","9,975","9,975",1
2018/2/1 4:00,"9,950","9,975","9,945","9,945",3
2018/2/1 3:00,"9,985","9,985","9,915","9,915",2
