btcbegin,btchigh,btclow,btcend,cboebegin,cboehigh,cboelow,cboeend,cboevolumn,3hbefore,12hbefore,1dbefore,2dbefore,3hafter,12hafter,1dafter,2dafter
0.8201011521000118,0.8307816566389459,0.8230550214633977,0.8321393402135405,0.8922413793103449,0.8594518622628249,0.8984655098236054,0.8936324167872647,0.004195804195804196,0,1,0,0,1,0,0,1
0.8321393402135405,0.8340471957807196,0.8539883069353252,0.8332715478628271,0.8850574712643678,0.8552354181307098,0.8898608920120465,0.8914616497829233,0.006993006993006993,0,1,0,0,1,0,0,1
0.8332715478628271,0.8415118602874145,0.8523563466755574,0.8322247274875779,0.8864942528735632,0.853829936753338,0.8898608920120465,0.8856729377713457,0.002797202797202797,0,0,1,0,0,0,0,1
0.8322247274875779,0.8365790131806354,0.8528552898909444,0.8343709808249277,0.877155172413793,0.8446943078004217,0.8798221712318945,0.8769898697539797,0.004195804195804196,0,0,0,0,0,0,0,1
0.8344952754501321,0.8229393232005111,0.8260389842904406,0.8049254050581659,0.8663793103448275,0.8341531974701335,0.8231751039724653,0.837916063675832,0.019580419580419582,0,0,0,0,0,0,0,1
0.8049254050581659,0.7927043279696384,0.8034572865576867,0.7864357887288901,0.807471264367816,0.7765284609978917,0.7930589416320093,0.7872648335745296,0.015384615384615385,1,0,1,0,0,0,0,1
0.7864357887288901,0.7816802188011971,0.7523727564315575,0.7689967827910463,0.7772988505747126,0.7680955727336611,0.7560590850423061,0.8017366136034731,0.019580419580419582,1,1,1,0,0,0,1,1
0.768996999150238,0.7786356937814618,0.7878898985423711,0.7835150590137973,0.7952586206896551,0.7702037947997189,0.7973612505377887,0.8024602026049203,0.006993006993006993,1,1,1,1,1,1,1,1
0.7835150590137973,0.7809353316139902,0.7862399229082796,0.7718235305497351,0.7974137931034483,0.7666900913562895,0.7995124049906783,0.7937771345875542,0.016783216783216783,1,1,1,1,1,1,1,1
0.7718235305497351,0.8026975746056966,0.7917340763606361,0.8046393632856371,0.8011853448275862,0.7703794799718904,0.8048902911229028,0.7992040520984081,0.012587412587412587,1,1,1,1,1,1,1,1
0.8046393632856371,0.8010937531823683,0.7984753008605777,0.783923060224394,0.8049568965517241,0.7740688685874912,0.810268177255127,0.804630969609262,0.008391608391608393,0,1,1,1,0,0,0,1
0.783923060224394,0.7839923462828349,0.7844860642278554,0.7767355481964083,0.808728448275862,0.7777582572030921,0.8156460633873512,0.8100578871201156,0.004195804195804196,0,1,1,1,0,1,1,1
0.7765923034902907,0.7765641274751072,0.7895146802035343,0.7888912491935863,0.8124999999999999,0.7814476458186927,0.8210239495195757,0.8154848046309695,0.0,0,1,1,1,0,1,1,1
0.7888912491935863,0.7797022646720817,0.7899929294630289,0.7758984768663567,0.8045977011494253,0.7737174982431483,0.8131363831923133,0.8075253256150505,0.0,1,1,1,1,0,1,1,1
0.7758984768663567,0.76492503099408,0.775908251142461,0.7585936061666009,0.7923850574712644,0.7617709065354883,0.8009465079592715,0.7952243125904486,0.0,1,1,1,1,1,1,1,1
0.7585936061666009,0.7579103324301437,0.778445128093291,0.7648297420654498,0.7979885057471264,0.7700632466619817,0.8065395095367849,0.8037626628075252,0.004475524475524473,1,1,1,1,1,1,1,1
0.7648297420654498,0.7806602358065315,0.7872413297605442,0.7858259691565647,0.8035919540229884,0.778355586788475,0.8121325111142981,0.812301013024602,0.008951048951048948,1,1,1,1,1,1,1,1
0.7858259691565647,0.7813660439350194,0.796311060524525,0.7806327964708263,0.8091954022988505,0.7866479269149684,0.8177255126918115,0.8208393632416786,0.013426573426573427,0,1,1,0,1,0,1,1
0.7806327964708263,0.7854915405612752,0.7985909160941825,0.7762403318496388,0.8147988505747127,0.7949402670414616,0.8233185142693247,0.8293777134587554,0.017902097902097906,0,1,1,1,1,1,1,1
0.7761547207557481,0.7869673656528886,0.7947731184778261,0.799210858945468,0.8204022988505747,0.803232607167955,0.8289115158468379,0.837916063675832,0.022377622377622378,0,0,1,1,1,1,1,1
0.8011222208074321,0.8203221322774372,0.8232606982624394,0.8042341299805594,0.8347701149425287,0.803232607167955,0.8418184425641762,0.8364688856729376,0.002797202797202797,0,0,1,1,0,0,1,1
0.8088620754694132,0.80595562748189,0.8084776831144943,0.7856869546456743,0.8333333333333334,0.8018271257905831,0.8217410010038722,0.8162083936324167,0.006993006993006993,0,0,1,1,0,0,1,1
0.7856869546456743,0.7936227761361541,0.8056671163520425,0.7984790724744127,0.8338122605363986,0.8022956195830406,0.8289115158468379,0.8234442836468885,0.004662004662004663,0,1,1,1,1,1,1,1
0.7984790724744127,0.7922841942309273,0.8076570652119511,0.7947448098171744,0.8342911877394635,0.8027641133754977,0.8360820306898036,0.8306801736613603,0.0023310023310023314,1,0,1,1,0,0,1,1
0.7947448098171744,0.8012276256682724,0.8116481823619964,0.8009007286805975,0.8347701149425287,0.803232607167955,0.8432525455327693,0.837916063675832,0.0,1,0,1,1,0,0,1,1
0.8051767696747553,0.799403083554421,0.8127616151485636,0.7954583848128322,0.8139367816091955,0.7828531271960646,0.8224580524881688,0.8169319826338639,0.0,0,0,1,0,0,1,1,1
0.7954583848128322,0.7905509093183083,0.796641551571588,0.7732610210182732,0.800287356321839,0.769501054111033,0.780152014914671,0.7836468885672938,0.005594405594405594,1,0,1,1,0,1,1,1
0.7732610210182732,0.7752947653119318,0.7820213099990408,0.7795475014627932,0.7873563218390803,0.7659873506676036,0.7959271475691956,0.7959479015918958,0.012587412587412587,1,0,1,1,1,1,1,1
0.7795475014627932,0.7778758114914388,0.7963420019681912,0.7763392005395072,0.7916666666666666,0.7723120168657764,0.800229456474975,0.8060781476121561,0.005594405594405594,1,0,1,1,1,1,1,1
0.7764798116320176,0.7859012386714841,0.7959171942375415,0.788476540848052,0.800287356321839,0.7723120168657764,0.8066829198336443,0.801013024602026,0.011188811188811189,1,1,1,1,1,1,1,1
0.788476540848052,0.7920195415758564,0.8084610912149476,0.7847903621559661,0.7938218390804598,0.7631763879128601,0.7987953535063819,0.793053545586107,0.0013986013986013986,0,0,0,1,0,1,1,1
0.7847903621559661,0.7836841905246617,0.8054742890914414,0.7855906375021339,0.7873563218390803,0.7596626844694307,0.7887566327262299,0.7829232995658466,0.012587412587412587,0,0,0,1,1,1,1,1
0.7855906375021339,0.7834962438772224,0.7995261084100634,0.779127839237839,0.7823275862068965,0.7519325368938861,0.7772838089774847,0.7742402315484804,0.016783216783216783,0,1,0,1,1,1,1,1
0.779127839237839,0.7789238661010602,0.7972395181210329,0.7861159426978498,0.7883141762452105,0.7577887092996016,0.7878005640805013,0.7838880849011094,0.011188811188811189,1,1,0,1,1,1,1,1
0.7871897259047612,0.7831864704837728,0.8014313069491313,0.7928349102449187,0.794300766283525,0.7636448817053174,0.7983173191835173,0.7935359382537386,0.005594405594405594,0,0,1,1,1,1,1,1
0.7926585924251438,0.7803335637673596,0.79387388037969,0.7777811301018028,0.800287356321839,0.769501054111033,0.8088340742865339,0.8031837916063675,0.0,0,1,0,1,1,1,1,1
0.7809906694949437,0.8128874429286048,0.799824158007782,0.8166884812686693,0.8089080459770114,0.7779339423752636,0.81593288398107,0.8103473227206945,0.0013986013986013986,0,1,0,1,1,1,1,1
0.8166884812686693,0.8264330843461594,0.8291583608954275,0.826565405193353,0.817528735632184,0.803232607167955,0.8260433099096516,0.837916063675832,0.019580419580419582,0,0,0,1,1,1,1,1
0.826565405193353,0.8531289117853751,0.8454135550860095,0.8494780897784254,0.8670977011494253,0.8348559381588194,0.8755198623261151,0.8704775687409552,0.0,0,0,0,1,1,1,1,1
0.8494780897784254,0.8423261176943728,0.8521712949545962,0.8352308519373698,0.8563218390804598,0.832044975404076,0.8647640900616664,0.8675832127351664,0.002797202797202797,0,0,0,0,0,1,1,1
0.8352282257844245,0.8348394082046118,0.8459873914420636,0.8440691099901266,0.857219827586207,0.8355586788475051,0.8656604044170373,0.8712011577424021,0.005244755244755245,0,0,0,0,0,1,1,1
0.8440691099901266,0.8383305209427379,0.8624841324654403,0.8406137417914347,0.8581178160919539,0.8390723822909345,0.8665567187724079,0.8748191027496381,0.007692307692307692,0,0,0,0,0,1,1,1
0.8406137417914347,0.8325277246321892,0.8570734589209518,0.8330344704135407,0.8590158045977011,0.8425860857343639,0.8674530331277788,0.8784370477568739,0.010139860139860141,1,0,0,0,0,1,1,1
0.8331307875570811,0.8266629164614248,0.8519967126610243,0.8277677132206961,0.8599137931034483,0.8460997891777933,0.8683493474831494,0.8820549927641099,0.012587412587412587,1,0,0,0,1,1,1,1
0.8277677132206961,0.8327064169010716,0.8477773420958562,0.8396766453689392,0.8793103448275862,0.8524244553759661,0.8848415316219707,0.8885672937771345,0.005594405594405594,1,0,0,0,1,1,1,1
0.8397326003322664,0.8472016553690642,0.8608221261735595,0.8579918388865314,0.8922413793103449,0.8805340829234012,0.9006166642764952,0.9175108538350216,0.012587412587412587,1,0,0,0,1,1,1,1
0.8575874784788816,0.8747405416470397,0.8827725970268726,0.8806562251870044,0.9055316091954023,0.8858046380885454,0.9138821167359819,0.9229377713458755,0.010489510489510488,0,0,0,0,1,1,1,1
0.8806562251870044,0.8746896952321721,0.8948371197405246,0.885886119250009,0.9188218390804598,0.8910751932536893,0.9271475691954683,0.9283646888567294,0.008391608391608393,0,0,0,0,1,1,1,1
0.885886119250009,0.8833045435635538,0.8990617173662973,0.8798802865195531,0.9123563218390803,0.8791286015460296,0.8927290979492328,0.9023154848046309,0.009790209790209791,0,0,0,0,0,1,1,1
0.8798802865195531,0.8749303993612703,0.8912748511527527,0.8812269956555895,0.8793103448275862,0.8559381588193955,0.8877097375591569,0.8921128798842257,0.004195804195804196,0,0,0,0,0,1,1,1
0.881115518447318,0.8764717650151672,0.8982811633909348,0.8723450181248197,0.8814655172413793,0.848910751932537,0.8712175534203357,0.866136034732272,0.019580419580419582,0,0,0,0,0,1,1,1
0.8723450181248197,0.8652989462595906,0.8876816334682246,0.8655376044323849,0.862787356321839,0.8468025298664792,0.8712175534203357,0.8798842257597683,0.009790209790209791,1,0,0,0,0,1,1,1
0.8655376044323849,0.8669400936764313,0.8896696460963135,0.871467808434408,0.872844827586207,0.8524244553759661,0.8812562742004877,0.8885672937771345,0.016783216783216783,1,0,0,0,1,1,1,1
0.871467808434408,0.8630212104563133,0.8907904028901986,0.8690027311766811,0.8850574712643678,0.8545326774420239,0.8690663989674459,0.8639652677279304,0.008391608391608393,1,0,0,0,1,1,1,1
0.8694245793755361,0.8703220197953565,0.8903219495861562,0.8818236993845109,0.8649425287356322,0.8721011946591708,0.8733687078732255,0.8740955137481909,0.02097902097902098,1,0,0,0,1,1,1,1
0.8818236993845109,0.8723007112652024,0.8965228965305573,0.8754615902115578,0.8706896551724138,0.8425860857343639,0.8791051197475981,0.8784370477568739,0.0013986013986013986,0,0,0,0,1,1,1,1
0.8754615902115578,0.8728650026406204,0.8981928237707922,0.8790744753623468,0.8850574712643678,0.8594518622628249,0.8798221712318945,0.8755426917510853,0.022377622377622378,0,0,0,0,1,1,1,1
0.8790744753623468,0.8682564801208914,0.8873885124605932,0.8701531577620273,0.9042145593869731,0.8828765518856871,0.895836321047851,0.8927882296189094,0.024242424242424246,0,0,0,0,1,1,1,1
0.9753021506469209,0.9745381122733532,0.9886578830823943,0.9606690548394227,0.9233716475095782,0.9063012415085501,0.9118504708638082,0.9100337674867343,0.02610722610722611,0,0,0,0,0,0,0,0
0.9606690548394227,0.9686402441518742,0.9771399823360557,0.9683095260258731,0.942528735632184,0.9297259311314126,0.9278646206797649,0.9272793053545585,0.027972027972027972,0,0,0,0,1,1,0,0
0.9683095260258731,0.9860431933146612,0.9967208268717015,0.9749978973989947,0.9616858237547893,0.9531506207542746,0.9438787704957214,0.9445248432223825,0.02983682983682983,0,0,0,0,1,0,0,0
0.9749978973989947,0.974663166766031,0.9911896783813335,0.9754611298887262,0.9808429118773941,0.9765753103771375,0.9598929203116786,0.9617703810902074,0.031701631701631705,1,0,0,0,0,0,0,0
0.9710328167877004,1.0,0.9931029509305592,0.9999999999999999,0.9999999999999999,1.0,0.9759070701276353,0.9790159189580319,0.033566433566433566,0,0,0,0,0,0,0,0
0.9999999999999999,0.9915729553622425,0.9887601207143345,0.974589015830308,0.9712643678160918,0.9479971890372452,0.9737559156747455,0.9696092619392185,0.004195804195804196,0,0,0,0,0,0,0,0
0.974589015830308,0.9678502362262891,0.9401798883340672,0.9157286171446289,0.935344827586207,0.9016163035839775,0.8998996127921985,0.9059334298118669,0.019580419580419582,1,0,0,0,0,1,0,0
0.9157286171446289,0.93400245198898,0.9334088473947183,0.9379382238851638,0.9310344827586207,0.9016163035839775,0.9077871791194609,0.939218523878437,0.008391608391608393,1,0,0,0,1,1,1,0
0.9379382238851638,0.9557904191435203,0.9500194893594954,0.9246920501806796,0.935344827586207,0.9016163035839775,0.9257134662268751,0.9211287988422576,0.0013986013986013986,1,0,0,0,1,1,1,0
0.9246920501806796,0.9399203110729191,0.9511918203282178,0.9432401058736543,0.9346264367816092,0.9009135628952916,0.942922701849993,0.9384949348769898,0.0,1,0,0,0,1,1,1,0
0.9432401058736543,0.9627278173129095,0.9702740201189944,0.958220443262238,0.9583333333333334,0.9241040056219254,0.9665854008317798,0.9623733719247467,0.0,0,0,0,0,1,1,1,0
0.958220443262238,0.9656211348156878,0.9749995048450643,0.970479966828704,0.9630028735632185,0.932185523541813,0.9694536067689661,0.9656657018813313,0.011188811188811189,0,0,0,0,0,0,1,0
0.970479966828704,0.9699085755428039,0.9945988928182575,0.974753821848961,0.9676724137931033,0.9402670414617007,0.9723218127061524,0.9689580318379161,0.022377622377622378,0,1,0,0,1,0,0,0
0.974753821848961,0.9706703688996181,0.9811793751790631,0.9555109994886687,0.9644396551724138,0.9381588193956429,0.9708877097375592,0.9718162083936324,0.015384615384615385,0,0,0,0,0,0,0,0
0.9555109994886687,0.9682766825045199,0.9800161666938555,0.9731199070771589,0.9612068965517241,0.9360505973295854,0.9694536067689661,0.9746743849493487,0.008391608391608393,1,1,0,0,1,0,0,0
0.9731199070771589,0.9656919646691302,0.9809728029684684,0.9622417698026685,0.9561781609195402,0.9219957835558679,0.9615660404417039,0.9573082489146165,0.0013986013986013986,0,1,0,0,1,0,0,0
0.9621690581929899,0.9643294342379309,0.9844282038047306,0.9673176385032877,0.9568965517241378,0.9248067463106113,0.9651512978631867,0.9630969609261939,0.0013986013986013986,1,1,0,0,1,0,0,0
0.9673176385032877,0.9783994001537537,0.992402662565182,0.9850356881129133,0.9755747126436781,0.9508081517919886,0.9837946364548975,0.9898697539797394,0.002797202797202797,0,1,0,0,0,0,0,0
0.9850356881129133,0.9797672123522267,1.0,0.9717516366285873,0.9784482758620688,0.9437807449051299,0.983077584970601,0.9790159189580319,0.002797202797202797,0,0,0,0,0,0,0,0
0.9717516366285873,0.9636159893661624,0.9827944450687666,0.9566924624270067,0.9640804597701148,0.9312719606465214,0.9321669295855444,0.9276410998552822,0.02097902097902098,0,0,0,0,0,0,0,0
0.9566924624270067,0.945757491537943,0.9514968954627371,0.9515673384373361,0.9295258620689654,0.9135628952916373,0.9378316363114874,0.9515195369030389,0.016783216783216783,1,0,0,0,0,0,0,0
0.9515673384373361,0.9540287691844302,0.9795468179782599,0.959007893730811,0.9576149425287356,0.9234012649332395,0.9615660404417039,0.9573082489146165,0.002797202797202797,1,0,0,0,0,1,0,0
0.959007893730811,0.9540287691844302,0.9705544369968994,0.9428010608494036,0.9497126436781608,0.915671117357695,0.9498781012476698,0.9455137481910274,0.006993006993006993,1,0,0,0,0,1,0,0
0.9428010608494036,0.9338601978951797,0.9626091212039182,0.9403914983759593,0.92816091954023,0.8945888966971187,0.9364692384913238,0.9319826338639652,0.002797202797202797,1,1,0,0,1,1,0,0
0.9403914983759593,0.9304181709828299,0.9507034842958436,0.9328501122385687,0.9389367816091955,0.9234012649332395,0.9393374444285101,0.9602026049204051,0.006993006993006993,1,1,1,0,1,1,0,0
0.9328501122385687,0.9444873920340371,0.9598439984910557,0.9528825710413352,0.9568965517241378,0.9304286718200983,0.9651512978631867,0.9623733719247467,0.002797202797202797,1,1,1,0,1,1,0,0
0.9528825710413352,0.945733099102755,0.9644593169837409,0.9450684007273934,0.9628232758620688,0.935523541813071,0.9710669726086334,0.9692474674384948,0.0024475524475524478,0,1,1,0,1,1,0,0
0.9450684007273934,0.9422242074243607,0.9719037380233347,0.9480689893661473,0.9687499999999999,0.9406184118060434,0.9769826473540801,0.9761215629522431,0.002097902097902098,0,1,1,0,1,1,0,0
0.9480689893661473,0.9449483804683287,0.9706557792172866,0.9542782370399517,0.9746767241379309,0.9457132817990161,0.9828983220995269,0.9829956584659911,0.001748251748251748,0,1,1,0,1,0,0,0
0.9542782370399517,0.9597394279992006,0.9805216915668121,0.9672124357115707,0.980603448275862,0.9508081517919886,0.9888139968449736,0.9898697539797394,0.0013986013986013986,0,1,1,0,0,0,0,0
0.9672124357115707,0.9617404578836282,0.9756882829627854,0.9546350954140675,0.9712643678160918,0.9367533380182713,0.9794923275491181,0.9753979739507959,0.0,0,1,1,0,0,0,0,0
0.9546350954140675,0.9530716783445261,0.9770314615170635,0.9524891405031887,0.9687499999999999,0.9342937456078706,0.9769826473540801,0.9728654124457308,0.0,0,1,0,0,1,0,0,0
0.9524891405031887,0.9476236181642206,0.9747778330875111,0.9548692632052612,0.966235632183908,0.9318341531974701,0.9744729671590422,0.9703328509406657,0.0,1,1,0,0,1,0,0,0
0.9548692632052612,0.9607028389025094,0.9734345091245192,0.9662867018769613,0.9820402298850573,0.9606465214335909,0.9902480998135668,1.0,0.004195804195804196,1,0,0,0,1,0,0,0
0.9662867018769613,0.9586577190519492,0.9861308633117375,0.960342068955062,0.9820402298850573,0.953970484891075,0.9902480998135668,0.9931259044862517,0.002097902097902098,0,0,0,0,0,0,0,0
0.960342068955062,0.9538259779118752,0.9836896499883688,0.9564797141957747,0.9820402298850573,0.9472944483485592,0.9902480998135668,0.9862518089725036,0.0,0,0,0,0,0,0,0,0
0.9564797141957747,0.9467602824553709,0.9724013419479375,0.9484455140447067,0.9820402298850573,0.9606465214335909,0.9902480998135668,1.0,0.004195804195804196,0,0,1,0,1,0,0,0
0.9484455140447067,0.9499923252611,0.9726508173821761,0.9532032899698034,0.9964080459770114,0.9613492621222768,1.0000000000000002,0.9960926193921851,0.005594405594405594,1,0,1,0,0,0,0,0
0.9532032899698034,0.9484048080965792,0.9780721057627676,0.9564400831604155,0.9928160919540229,0.9578355586788474,0.9938333572350495,0.9898697539797394,0.011188811188811189,1,0,1,0,0,0,0,0
0.9571750777160349,0.947539124935608,0.9636095561137278,0.9433903337591952,0.9461206896551723,0.9121574139142656,0.9543955255987382,0.9500723589001447,0.0,0,0,1,0,0,0,0,0
0.9430551859108504,0.9352290483897838,0.9309487998163749,0.9153971175598933,0.9267241379310344,0.9002108222066056,0.9271475691954683,0.9225759768451518,0.008391608391608393,1,1,1,0,0,0,0,0
0.9153971175598933,0.9057189644314281,0.8963563805940532,0.8792746896817935,0.9094827586206896,0.8763176387912859,0.904201921697978,0.8994211287988423,0.002797202797202797,1,1,1,0,0,0,0,0
0.8792746896817935,0.9005765620794737,0.9048250070416083,0.8945276620336925,0.925287356321839,0.9023190442726634,0.9336010325541375,0.9399421128798842,0.0013986013986013986,1,1,1,0,1,0,0,0
0.8945276620336925,0.9089082339509007,0.9210359510646718,0.9012470697598062,0.92816091954023,0.8945888966971187,0.91424064247813,0.9117221418234442,0.018181818181818184,1,1,1,0,0,0,0,0
0.90114812646332,0.889742461102963,0.9019358124304736,0.8898960757418916,0.8972701149425287,0.8784258608573436,0.9034848702136815,0.91534008683068,0.008391608391608393,1,1,1,0,1,0,0,0
0.8898960757418916,0.8846867640018128,0.9039836109991805,0.8911359780439289,0.9030172413793104,0.8805340829234012,0.9113724365409437,0.9175108538350216,0.004195804195804196,0,1,1,0,1,0,0,0
0.8912490518338204,0.9102356428868941,0.9168787695104438,0.9205359393245863,0.9130747126436781,0.9255094869992972,0.9214111573210957,0.9638205499276411,0.004195804195804196,1,1,1,0,1,0,0,0
0.9205359393245863,0.9158957487183119,0.9391600222282473,0.9144348115612532,0.9173850574712644,0.8840477863668306,0.9249964147425787,0.9204052098408104,0.0013986013986013986,0,1,1,0,0,0,0,0
0.9144348115612532,0.9058078666566538,0.9317620860585095,0.9112334266714345,0.9238505747126436,0.8995080815179199,0.9321669295855444,0.9276410998552822,0.002797202797202797,0,1,1,1,0,0,0,0
0.9112334266714345,0.900647098501401,0.9090874185860437,0.8885119215443967,0.8994252873563219,0.8735066760365424,0.904201921697978,0.8994211287988423,0.005594405594405594,0,1,1,1,0,0,0,0
0.8885119215443967,0.8820973437382946,0.8867442829809081,0.8682509799747108,0.8893678160919539,0.8580463808854533,0.8862756345905638,0.8813314037626627,0.013986013986013988,1,1,1,1,0,0,0,0
0.8682509799747108,0.8595743306381349,0.8276048754225386,0.8204849658451275,0.8419540229885057,0.8777231201686577,0.850423060375735,0.9146164978292328,0.0013986013986013986,1,1,1,1,0,0,0,0
0.8204849658451275,0.8430623373660528,0.845083515571268,0.8378062350794692,0.8469827586206896,0.8376669009135629,0.8554424207658111,0.8733719247467437,0.0013986013986013986,1,1,1,1,0,0,0,0
0.8378062350794692,0.8608401640992427,0.8591747678963152,0.8670897652724351,0.8793103448275862,0.8468025298664792,0.8367990821741003,0.8314037626628075,0.0013986013986013986,1,1,1,1,0,1,0,0
0.8670897652724351,0.8584436863428073,0.7571802287129067,0.8116181483790889,0.7844827586206896,0.8250175685172172,0.7285243080453176,0.7612156295224313,0.030769230769230767,1,1,1,1,0,0,0,0
0.8116181483790889,0.8030755369689515,0.7572140859839377,0.771347622395644,0.785919540229885,0.7554462403373154,0.790190735694823,0.7843704775687408,0.0013986013986013986,1,1,1,1,1,1,0,0
0.771347622395644,0.8260022215474301,0.7946788017942393,0.8372950603771584,0.8943965517241378,0.8615600843288826,0.8396672881112865,0.8342981186685963,0.0013986013986013986,1,1,1,1,1,1,1,0
0.8372950603771584,0.8294272068602424,0.8351270288992626,0.811969030763121,0.8477011494252874,0.8158819395643007,0.8561594722501076,0.8509406657018812,0.0,1,1,1,1,0,0,0,0
0.811969030763121,0.8134080957709906,0.8177607896862548,0.8141885776417678,0.8333333333333334,0.8018271257905831,0.820306898035279,0.8147612156295223,0.002797202797202797,0,1,1,1,0,0,1,0
0.8141885776417678,0.8110774520083539,0.8033033216891056,0.7829466162716868,0.8189655172413793,0.7877723120168658,0.7844543238204504,0.7785817655571634,0.005594405594405594,0,1,1,1,0,0,1,0
0.7829466162716868,0.7760621413914202,0.7640709945952958,0.7734420688976148,0.7622126436781608,0.7610681658468026,0.7708303456188155,0.7945007235890014,0.002797202797202797,1,1,1,1,1,1,1,0
0.7733323449448609,0.7961629676200808,0.7804557096843704,0.7788550550612877,0.8232758620689654,0.7919887561489809,0.8289115158468379,0.8234442836468885,0.0013986013986013986,1,1,1,1,1,1,1,0
0.7788550550612877,0.8168404243955683,0.7975621647506442,0.8246314599081904,0.8383620689655172,0.8137737174982431,0.8468378029542523,0.8487698986975398,0.0013986013986013986,1,1,1,1,1,1,1,0
0.8246314599081904,0.8148127975776462,0.8276431408735231,0.8177095101361557,0.8527298850574713,0.8243148278285313,0.8611788326401837,0.8596237337192474,0.0013986013986013986,0,1,1,1,1,0,0,0
0.8177095101361557,0.8478860053775163,0.8422364741809379,0.8441851008987732,0.8520114942528735,0.8348559381588194,0.8443281227592143,0.8704775687409552,0.007692307692307692,0,1,1,1,1,0,0,0
0.8441851008987732,0.8485860727817449,0.8551195255035097,0.8504406867428748,0.8512931034482759,0.8453970484891076,0.8274774128782447,0.8813314037626627,0.013986013986013988,0,0,1,1,0,0,0,0
0.8504406867428748,0.8739862420796909,0.8750274248487208,0.8800598124238922,0.8764367816091955,0.8629655657062543,0.8848415316219707,0.8871201157742401,0.011188811188811189,0,1,1,1,0,0,0,0
0.8800598124238922,0.8740923363821547,0.8452344880815826,0.8291072750427498,0.8520114942528735,0.8327477160927617,0.860461781155887,0.8683068017366136,0.0013986013986013986,0,0,1,1,0,0,0,0
0.8291072750427498,0.8425687328902622,0.8536992191062275,0.8356490518726157,0.8599137931034483,0.8278285312719607,0.8324967732683208,0.8342981186685963,0.004195804195804196,1,0,1,1,0,0,0,0
0.8356490518726157,0.8277685739346488,0.7991478620801719,0.7820434733209382,0.8225574712643678,0.7912860154602952,0.7794349634303743,0.785094066570188,0.013986013986013988,1,1,1,1,0,0,0,0
0.7820434733209382,0.7753625103725219,0.7722834185423294,0.7743176073997885,0.7665229885057471,0.7645818692902318,0.7751326545245949,0.7981186685962374,0.023776223776223775,1,1,1,1,1,1,0,0
0.7743176073997885,0.8051616469450218,0.7968635906774707,0.8124398358245565,0.8096264367816092,0.7803935347856641,0.803814713896458,0.7981186685962374,0.004195804195804196,1,1,1,1,1,1,0,0
