,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
42,929.98,937.74,921.98,921.98,2017-01-22T11:58:43.0000000Z,2017-01-22T00:00:37.0000000Z,2017-01-22T12:00:00.0000000Z,2017-01-22T00:00:00.0000000Z,2877,2713.7555984
43,923.76,930.0,886.76,930.0,2017-01-22T23:59:55.0000000Z,2017-01-22T12:03:39.0000000Z,2017-01-23T00:00:00.0000000Z,2017-01-22T12:00:00.0000000Z,5147,4452.9098805
44,921.99,924.13,913.21,923.75,2017-01-23T11:57:40.0000000Z,2017-01-23T00:00:07.0000000Z,2017-01-23T12:00:00.0000000Z,2017-01-23T00:00:00.0000000Z,1988,1282.52933424
45,913.52,927.57,913.52,921.98,2017-01-23T23:59:57.0000000Z,2017-01-23T12:00:08.0000000Z,2017-01-24T00:00:00.0000000Z,2017-01-23T12:00:00.0000000Z,2861,2232.21209522
46,908.92,923.0,892.04,913.15,2017-01-24T11:59:25.0000000Z,2017-01-24T00:00:00.0000000Z,2017-01-24T12:00:00.0000000Z,2017-01-24T00:00:00.0000000Z,3899,5237.18037539
47,885.47,911.31,881.48,908.53,2017-01-24T23:59:46.0000000Z,2017-01-24T12:00:03.0000000Z,2017-01-25T00:00:00.0000000Z,2017-01-24T12:00:00.0000000Z,3892,4167.86618961
48,896.65,904.01,884.5,885.47,2017-01-25T11:59:28.0000000Z,2017-01-25T00:00:46.0000000Z,2017-01-25T12:00:00.0000000Z,2017-01-25T00:00:00.0000000Z,2178,2182.80699744
49,893.43,897.93,885.01,897.08,2017-01-25T23:58:42.0000000Z,2017-01-25T12:00:04.0000000Z,2017-01-26T00:00:00.0000000Z,2017-01-25T12:00:00.0000000Z,2839,2966.38438145
50,901.87,902.97,892.86,893.25,2017-01-26T11:57:48.0000000Z,2017-01-26T00:00:02.0000000Z,2017-01-26T12:00:00.0000000Z,2017-01-26T00:00:00.0000000Z,1988,1762.27503986
51,914.83,919.49,901.38,902.01,2017-01-26T23:58:01.0000000Z,2017-01-26T12:00:06.0000000Z,2017-01-27T00:00:00.0000000Z,2017-01-26T12:00:00.0000000Z,2491,3358.1354413
52,917.52,919.74,908.01,914.96,2017-01-27T11:58:19.0000000Z,2017-01-27T00:00:05.0000000Z,2017-01-27T12:00:00.0000000Z,2017-01-27T00:00:00.0000000Z,2588,1870.92347004
53,918.02,924.88,916.0,917.52,2017-01-27T23:59:30.0000000Z,2017-01-27T12:00:36.0000000Z,2017-01-28T00:00:00.0000000Z,2017-01-27T12:00:00.0000000Z,1803,2957.12161282
54,917.16,920.99,913.08,918.02,2017-01-28T11:59:45.0000000Z,2017-01-28T00:00:02.0000000Z,2017-01-28T12:00:00.0000000Z,2017-01-28T00:00:00.0000000Z,901,680.05509342
55,918.6,919.05,913.13,916.98,2017-01-28T23:59:19.0000000Z,2017-01-28T12:00:01.0000000Z,2017-01-29T00:00:00.0000000Z,2017-01-28T12:00:00.0000000Z,972,494.54770541
56,918.4,919.99,916.29,918.6,2017-01-29T11:57:52.0000000Z,2017-01-29T00:00:08.0000000Z,2017-01-29T12:00:00.0000000Z,2017-01-29T00:00:00.0000000Z,754,477.76383099
57,912.01,918.61,910.45,918.4,2017-01-29T23:59:44.0000000Z,2017-01-29T12:00:24.0000000Z,2017-01-30T00:00:00.0000000Z,2017-01-29T12:00:00.0000000Z,1114,871.25096934
58,916.0,917.69,910.0,913.12,2017-01-30T11:59:47.0000000Z,2017-01-30T00:00:03.0000000Z,2017-01-30T12:00:00.0000000Z,2017-01-30T00:00:00.0000000Z,1499,1045.02626564
59,919.99,923.0,914.93,916.21,2017-01-30T23:59:57.0000000Z,2017-01-30T12:03:17.0000000Z,2017-01-31T00:00:00.0000000Z,2017-01-30T12:00:00.0000000Z,2082,2070.39230351
60,940.2,940.5,917.5,919.99,2017-01-31T11:59:59.0000000Z,2017-01-31T00:00:02.0000000Z,2017-01-31T12:00:00.0000000Z,2017-01-31T00:00:00.0000000Z,2019,2188.46165417
