,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
34,38.14,40.68,37.6,39.0,2017-07-15T23:55:01.0000000Z,2017-07-15T12:04:49.0000000Z,2017-07-16T00:00:00.0000000Z,2017-07-15T12:00:00.0000000Z,843,17572.77135794
35,36.36,40.39,36.36,38.42,2017-07-16T11:58:46.0000000Z,2017-07-16T00:01:15.0000000Z,2017-07-16T12:00:00.0000000Z,2017-07-16T00:00:00.0000000Z,913,17955.4517308
36,40.35,41.65,35.95,36.86,2017-07-16T23:52:10.0000000Z,2017-07-16T12:00:02.0000000Z,2017-07-17T00:00:00.0000000Z,2017-07-16T12:00:00.0000000Z,1383,34814.26640152
37,40.52,43.16,40.0,40.98,2017-07-17T11:59:52.0000000Z,2017-07-17T00:00:24.0000000Z,2017-07-17T12:00:00.0000000Z,2017-07-17T00:00:00.0000000Z,1409,21813.52011868
38,42.6,43.29,39.9,40.54,2017-07-17T23:54:44.0000000Z,2017-07-17T12:00:03.0000000Z,2017-07-18T00:00:00.0000000Z,2017-07-17T12:00:00.0000000Z,1006,20761.29544648
39,43.15,45.0,41.1,42.21,2017-07-18T11:57:42.0000000Z,2017-07-18T00:13:31.0000000Z,2017-07-18T12:00:00.0000000Z,2017-07-18T00:00:00.0000000Z,748,11790.40422988
40,43.5,46.0,42.83,43.5,2017-07-18T23:59:57.0000000Z,2017-07-18T12:11:07.0000000Z,2017-07-19T00:00:00.0000000Z,2017-07-18T12:00:00.0000000Z,853,21226.8347543
41,43.01,44.1,41.42,43.5,2017-07-19T11:59:24.0000000Z,2017-07-19T00:00:27.0000000Z,2017-07-19T12:00:00.0000000Z,2017-07-19T00:00:00.0000000Z,971,16282.80320751
42,40.44,42.77,39.34,42.71,2017-07-19T23:50:44.0000000Z,2017-07-19T12:05:15.0000000Z,2017-07-20T00:00:00.0000000Z,2017-07-19T12:00:00.0000000Z,1755,36480.36282431
43,43.11,43.14,39.95,40.6,2017-07-20T11:58:47.0000000Z,2017-07-20T00:08:03.0000000Z,2017-07-20T12:00:00.0000000Z,2017-07-20T00:00:00.0000000Z,706,17236.80841532
